game,platform,section,asset_name,asset_id,asset_page_url,uploaded_by,contributors,submitted,format,size,local_file,downloaded_at
Final Fantasy: Record Keeper,Mobile,Playable Characters: Classes,Berserker,ff_berserker,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/78350/,volo,,"April 12, 2016",PNG (image/png),5.32 KB (256x256),ff_berserker.png,2026-07-16T06:19:01.755913+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Classes,Black Mage,ff_black_mage,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/65357/,Papaco,Madruga,"February 15, 2015",PNG (image/png),5.15 KB (256x256),ff_black_mage.png,2026-07-16T06:19:08.811770+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Classes,Blue Mage,ff_blue_mage,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/105671/,Gemini,,"May 15, 2018",PNG (image/png),5.62 KB (256x256),ff_blue_mage.png,2026-07-16T06:19:16.821099+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Classes,Cannoneer,ff_cannoneer,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/208278/,AerospaceCoot35,,"October 23, 2023",PNG (image/png),4.25 KB (256x256),ff_cannoneer.png,2026-07-16T06:19:28.550674+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Classes,Dancer,ff_dancer,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/208279/,AerospaceCoot35,,"October 23, 2023",PNG (image/png),5.97 KB (256x256),ff_dancer.png,2026-07-16T06:19:34.549952+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Classes,Dark Knight,ff_dark_knight,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/78352/,volo,,"April 12, 2016",PNG (image/png),5.57 KB (256x256),ff_dark_knight.png,2026-07-16T06:19:43.140472+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Classes,Devout,ff_devout,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/78353/,volo,,"April 12, 2016",PNG (image/png),5.65 KB (256x256),ff_devout.png,2026-07-16T06:19:50.810296+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Classes,Dragoon,ff_dragoon,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/78347/,volo,,"April 12, 2016",PNG (image/png),5.42 KB (256x256),ff_dragoon.png,2026-07-16T06:20:00.505702+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Classes,Gladiator,ff_gladiator,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/78351/,volo,,"April 12, 2016",PNG (image/png),6.01 KB (256x256),ff_gladiator.png,2026-07-16T06:20:22.036624+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Classes,Illusionist,ff_illusionist,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/105670/,Gemini,,"May 15, 2018",PNG (image/png),5.43 KB (256x256),ff_illusionist.png,2026-07-16T06:20:31.269642+00:00
