game,platform,section,asset_name,asset_id,asset_page_url,uploaded_by,contributors,submitted,format,size,local_file,downloaded_at
Dragon Ball Z: The Legacy of Goku II,Game Boy Advance,Enemies & Bosses,Mercenary Tao (Taopaipai),sprite_mercenary_tao_taopaipai,https://www.spriters-resource.com/game_boy_advance/dbzlog2/asset/122413/,darkbolt99,SpYn,"October 10, 2019",PNG (image/png),12.97 KB (512x192),sprite_mercenary_tao_taopaipai.png,2026-07-22T05:19:16.496365+00:00
Dragon Ball Z: The Legacy of Goku II,Game Boy Advance,Enemies & Bosses,Ninja,sprite_ninja,https://www.spriters-resource.com/game_boy_advance/dbzlog2/asset/543779/,SpYn_,SpYn,"April 13, 2026",PNG (image/png),32.46 KB (704x352),sprite_ninja.png,2026-07-22T05:19:20.106124+00:00
Dragon Ball Z: The Legacy of Goku II,Game Boy Advance,Enemies & Bosses,Pterodactyl,sprite_pterodactyl,https://www.spriters-resource.com/game_boy_advance/dbzlog2/asset/543781/,SpYn_,SpYn,"April 13, 2026",PNG (image/png),61.42 KB (896x704),sprite_pterodactyl.png,2026-07-22T05:19:23.746544+00:00
Dragon Ball Z: The Legacy of Goku II,Game Boy Advance,Enemies & Bosses,Sabertooth Tiger,sprite_sabertooth_tiger,https://www.spriters-resource.com/game_boy_advance/dbzlog2/asset/223984/,TheRedHeadHenry,,"May 7, 2024",PNG (image/png),40.04 KB (448x352),sprite_sabertooth_tiger.png,2026-07-22T05:19:30.331009+00:00
Dragon Ball Z: The Legacy of Goku II,Game Boy Advance,Enemies & Bosses,Scorpion,sprite_scorpion,https://www.spriters-resource.com/game_boy_advance/dbzlog2/asset/224138/,TheRedHeadHenry,,"May 10, 2024",PNG (image/png),50.49 KB (448x512),sprite_scorpion.png,2026-07-22T05:19:34.117715+00:00
Dragon Ball Z: The Legacy of Goku II,Game Boy Advance,Enemies & Bosses,Snake,sprite_snake,https://www.spriters-resource.com/game_boy_advance/dbzlog2/asset/246975/,Cr3s__,SpYn,"December 26, 2024",PNG (image/png),38.81 KB (448x672),sprite_snake.png,2026-07-22T05:19:37.774609+00:00
Dragon Ball Z: The Legacy of Goku II,Game Boy Advance,Enemies & Bosses,T-Rex,sprite_t_rex,https://www.spriters-resource.com/game_boy_advance/dbzlog2/asset/224139/,TheRedHeadHenry,,"May 10, 2024",PNG (image/png),82.50 KB (896x1024),sprite_t_rex.png,2026-07-22T05:19:41.375340+00:00
Dragon Ball Z: The Legacy of Goku II,Game Boy Advance,Enemies & Bosses,Tiger Bandit,sprite_tiger_bandit,https://www.spriters-resource.com/game_boy_advance/dbzlog2/asset/543782/,SpYn_,SpYn,"April 13, 2026",PNG (image/png),45.53 KB (704x512),sprite_tiger_bandit.png,2026-07-22T05:19:44.973771+00:00
Dragon Ball Z: The Legacy of Goku II,Game Boy Advance,Enemies & Bosses,Triceratops,sprite_triceratops,https://www.spriters-resource.com/game_boy_advance/dbzlog2/asset/543783/,SpYn_,SpYn,"April 13, 2026",PNG (image/png),10.71 KB (448x192),sprite_triceratops.png,2026-07-22T05:19:48.586392+00:00
Dragon Ball Z: The Legacy of Goku II,Game Boy Advance,Enemies & Bosses,Triceratops King,sprite_triceratops_king,https://www.spriters-resource.com/game_boy_advance/dbzlog2/asset/36944/,,Lloyd_Irwing_1; SpYn,"A long, long time ago",PNG (image/png),39.17 KB (1152x384),sprite_triceratops_king.png,2026-07-22T05:19:55.135454+00:00
Dragon Ball Z: The Legacy of Goku II,Game Boy Advance,Enemies & Bosses,Warlord's Henchman,sprite_warlord_s_henchman,https://www.spriters-resource.com/game_boy_advance/dbzlog2/asset/543784/,SpYn_,SpYn,"April 13, 2026",PNG (image/png),25.49 KB (448x512),sprite_warlord_s_henchman.png,2026-07-22T05:19:58.912065+00:00
Dragon Ball Z: The Legacy of Goku II,Game Boy Advance,Enemies & Bosses,Warthog,sprite_warthog,https://www.spriters-resource.com/game_boy_advance/dbzlog2/asset/223985/,TheRedHeadHenry,,"May 7, 2024",PNG (image/png),18.53 KB (448x192),sprite_warthog.png,2026-07-22T05:20:05.652737+00:00
Dragon Ball Z: The Legacy of Goku II,Game Boy Advance,Enemies & Bosses,Wolf,sprite_wolf,https://www.spriters-resource.com/game_boy_advance/dbzlog2/asset/223983/,TheRedHeadHenry,,"May 7, 2024",PNG (image/png),52.81 KB (448x512),sprite_wolf.png,2026-07-22T05:20:09.260954+00:00
